"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"提交质量检验结果，期望提交成功","1540","提交检验结果","TestCase.integration_tests","Tue Jul 01 16:43:33 CST 2025","passed","Tue Jul 01 16:43:35 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产品工艺路线，提取ID","29","查询产品工艺路线","TestCase.integration_tests","Tue Jul 01 16:43:29 CST 2025","passed","Tue Jul 01 16:43:29 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线ESOP文件，期望新增成功","97","新增工艺路线ESOP文件","TestCase.integration_tests","Tue Jul 01 16:43:29 CST 2025","passed","Tue Jul 01 16:43:29 CST 2025","TestMainProcess","test_mainprocess","",""
"","25","test_02_query_process","TestCase.functional_tests","Tue Jul 01 16:42:48 CST 2025","passed","Tue Jul 01 16:42:48 CST 2025","TestProcess","test_process","",""
"合并产品标签，期望合并成功","1","标签合并","TestCase.integration_tests","Tue Jul 01 16:43:35 CST 2025","passed","Tue Jul 01 16:43:35 CST 2025","TestMainProcess","test_mainprocess","",""
"","18","test_03_workshop_uniqueness","TestCase.functional_tests","Tue Jul 01 16:42:41 CST 2025","passed","Tue Jul 01 16:42:41 CST 2025","TestFactoryStructure","test_factory_structure","",""
"","44","扫描标签","TestCase.functional_tests","Tue Jul 01 16:42:43 CST 2025","passed","Tue Jul 01 16:42:43 CST 2025","TestLabel","test_label","",""
"创建生产派工单，期望创建成功","131","创建派工单","TestCase.integration_tests","Tue Jul 01 16:43:30 CST 2025","passed","Tue Jul 01 16:43:30 CST 2025","TestMainProcess","test_mainprocess","",""
"产品工序BOM绑定，期望绑定成功","101","产品工序BOM绑定","TestCase.integration_tests","Tue Jul 01 16:43:29 CST 2025","passed","Tue Jul 01 16:43:29 CST 2025","TestMainProcess","test_mainprocess","",""
"","0","test_04_add_production_line","TestCase.functional_tests","Tue Jul 01 16:42:41 CST 2025","passed","Tue Jul 01 16:42:41 CST 2025","TestFactoryStructure","test_factory_structure","",""
"","29","删除设备台账","TestCase.functional_tests","Tue Jul 01 16:42:40 CST 2025","passed","Tue Jul 01 16:42:40 CST 2025","TestEquipment","test_equipment","",""
"完工产品标签，期望完工成功","2","标签完工","TestCase.integration_tests","Tue Jul 01 16:43:35 CST 2025","passed","Tue Jul 01 16:43:35 CST 2025","TestMainProcess","test_mainprocess","",""
"","112","删除物料","TestCase.functional_tests","Tue Jul 01 16:42:47 CST 2025","passed","Tue Jul 01 16:42:47 CST 2025","TestMaterials","test_materials","",""
"","26","删除工序","TestCase.functional_tests","Tue Jul 01 16:42:49 CST 2025","passed","Tue Jul 01 16:42:49 CST 2025","TestProcess","test_process","",""
