"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"完工产品标签，期望完工成功","1","标签完工","TestCase.integration_tests","Mon Jul 07 10:26:15 CST 2025","passed","Mon Jul 07 10:26:15 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工艺路线，期望删除成功","195","删除工艺路线","TestCase.integration_tests","Mon Jul 07 10:26:15 CST 2025","passed","Mon Jul 07 10:26:15 CST 2025","TestMainProcess","test_mainprocess","",""
"为物料新增BOM，期望新增成功","2135","新增物料BOM","TestCase.integration_tests","Mon Jul 07 10:25:40 CST 2025","failed","Mon Jul 07 10:25:42 CST 2025","TestMainProcess","test_mainprocess","",""
"查询工序，提取工序ID","3991","查询工序","TestCase.integration_tests","Mon Jul 07 10:25:50 CST 2025","failed","Mon Jul 07 10:25:54 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定产品，期望绑定成功","817","工艺路线绑定产品","TestCase.integration_tests","Mon Jul 07 10:25:56 CST 2025","passed","Mon Jul 07 10:25:56 CST 2025","TestMainProcess","test_mainprocess","",""
"","114","扫描标签","TestCase.functional_tests","Mon Jul 07 10:23:20 CST 2025","passed","Mon Jul 07 10:23:20 CST 2025","TestLabel","test_label","",""
"查询物料BOM，提取BOM ID","2231","查询物料BOM","TestCase.integration_tests","Mon Jul 07 10:25:45 CST 2025","broken","Mon Jul 07 10:25:47 CST 2025","TestMainProcess","test_mainprocess","",""
"","79","test_06_route_uniqueness","TestCase.functional_tests","Mon Jul 07 10:24:11 CST 2025","passed","Mon Jul 07 10:24:11 CST 2025","TestProcess","test_process","",""
"审核ESOP文件，期望审核成功","628","审核ESOP文件","TestCase.integration_tests","Mon Jul 07 10:25:58 CST 2025","passed","Mon Jul 07 10:25:59 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线ESOP文件，期望新增成功","173","新增工艺路线ESOP文件","TestCase.integration_tests","Mon Jul 07 10:25:59 CST 2025","passed","Mon Jul 07 10:25:59 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描产品标签，期望扫描成功","2176","扫描标签","TestCase.integration_tests","Mon Jul 07 10:26:10 CST 2025","failed","Mon Jul 07 10:26:12 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产品工艺路线，期望删除成功","223","删除产品工艺路线","TestCase.integration_tests","Mon Jul 07 10:26:15 CST 2025","passed","Mon Jul 07 10:26:15 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建设备台账，期望删除成功","128","删除设备台账","TestCase.integration_tests","Mon Jul 07 10:26:15 CST 2025","passed","Mon Jul 07 10:26:15 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描上料标签SN，期望扫描成功","1","上料扫描SN","TestCase.integration_tests","Mon Jul 07 10:26:15 CST 2025","failed","Mon Jul 07 10:26:15 CST 2025","TestMainProcess","test_mainprocess","",""
"新增设备台账，期望新增成功","344","新增设备台账","TestCase.integration_tests","Mon Jul 07 10:25:57 CST 2025","passed","Mon Jul 07 10:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"查询设备台账，提取设备ID","199","查询设备台账","TestCase.integration_tests","Mon Jul 07 10:25:57 CST 2025","passed","Mon Jul 07 10:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"提交质量检验结果，期望提交成功","1","提交检验结果","TestCase.integration_tests","Mon Jul 07 10:26:10 CST 2025","failed","Mon Jul 07 10:26:10 CST 2025","TestMainProcess","test_mainprocess","",""
"","515","test_08_delete_workshop","TestCase.functional_tests","Mon Jul 07 10:23:02 CST 2025","passed","Mon Jul 07 10:23:03 CST 2025","TestFactoryStructure","test_factory_structure","",""
"删除测试创建的物料，期望删除成功","1","删除物料","TestCase.integration_tests","Mon Jul 07 10:26:16 CST 2025","passed","Mon Jul 07 10:26:16 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定工序，期望绑定成功","818","工艺路线绑定工序","TestCase.integration_tests","Mon Jul 07 10:25:55 CST 2025","passed","Mon Jul 07 10:25:55 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产计划，期望创建成功","1266","创建生产计划","TestCase.integration_tests","Mon Jul 07 10:26:01 CST 2025","passed","Mon Jul 07 10:26:02 CST 2025","TestMainProcess","test_mainprocess","",""
"下达生产计划，期望下达成功","124","下达生产计划","TestCase.integration_tests","Mon Jul 07 10:26:04 CST 2025","failed","Mon Jul 07 10:26:04 CST 2025","TestMainProcess","test_mainprocess","",""
