"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","89","删除工序","TestCase.functional_tests","Mon Jul 07 10:34:03 CST 2025","passed","Mon Jul 07 10:34:03 CST 2025","TestProcess","test_process","",""
"","62","标签拆分","TestCase.functional_tests","Mon Jul 07 10:33:48 CST 2025","passed","Mon Jul 07 10:33:48 CST 2025","TestLabel","test_label","",""
"拆分产品标签，期望拆分成功","206","标签拆分","TestCase.integration_tests","Mon Jul 07 10:35:21 CST 2025","passed","Mon Jul 07 10:35:21 CST 2025","TestMainProcess","test_mainprocess","",""
"创建检验方案，期望创建成功","63","创建检验方案","TestCase.integration_tests","Mon Jul 07 10:35:13 CST 2025","passed","Mon Jul 07 10:35:13 CST 2025","TestMainProcess","test_mainprocess","",""
"创建一条新的物料信息，期望新增成功","57","新增物料","TestCase.integration_tests","Mon Jul 07 10:35:10 CST 2025","passed","Mon Jul 07 10:35:10 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产派工单，期望创建成功","179","创建派工单","TestCase.integration_tests","Mon Jul 07 10:35:14 CST 2025","passed","Mon Jul 07 10:35:14 CST 2025","TestMainProcess","test_mainprocess","",""
"查询产线，提取产线ID","24","查询产线","TestCase.integration_tests","Mon Jul 07 10:35:13 CST 2025","passed","Mon Jul 07 10:35:13 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料，期望删除成功","115","删除物料","TestCase.integration_tests","Mon Jul 07 10:35:22 CST 2025","passed","Mon Jul 07 10:35:22 CST 2025","TestMainProcess","test_mainprocess","",""
"报废产品标签，期望报废成功","2","标签报废","TestCase.integration_tests","Mon Jul 07 10:35:21 CST 2025","passed","Mon Jul 07 10:35:21 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料BOM，期望删除成功","32","删除物料BOM","TestCase.integration_tests","Mon Jul 07 10:35:22 CST 2025","passed","Mon Jul 07 10:35:22 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描上料标签SN，期望扫描成功","58","上料扫描SN","TestCase.integration_tests","Mon Jul 07 10:35:21 CST 2025","passed","Mon Jul 07 10:35:21 CST 2025","TestMainProcess","test_mainprocess","",""
"","42","test_08_delete_workshop","TestCase.functional_tests","Mon Jul 07 10:33:44 CST 2025","passed","Mon Jul 07 10:33:44 CST 2025","TestFactoryStructure","test_factory_structure","",""
"查询工序，提取工序ID","27","查询工序","TestCase.integration_tests","Mon Jul 07 10:35:11 CST 2025","passed","Mon Jul 07 10:35:11 CST 2025","TestMainProcess","test_mainprocess","",""
