"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"为物料新增BOM，期望新增成功","22","新增物料BOM","TestCase.integration_tests","Tue Jul 01 16:25:49 CST 2025","passed","Tue Jul 01 16:25:49 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的工艺路线，期望删除成功","20","删除工艺路线","TestCase.integration_tests","Tue Jul 01 16:25:57 CST 2025","passed","Tue Jul 01 16:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"","20","test_06_route_uniqueness","TestCase.functional_tests","Tue Jul 01 16:25:19 CST 2025","passed","Tue Jul 01 16:25:19 CST 2025","TestProcess","test_process","",""
"新增设备台账，期望新增成功","30","新增设备台账","TestCase.integration_tests","Tue Jul 01 16:25:50 CST 2025","passed","Tue Jul 01 16:25:50 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料BOM，期望删除成功","31","删除物料BOM","TestCase.integration_tests","Tue Jul 01 16:25:57 CST 2025","passed","Tue Jul 01 16:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"","0","test_04_add_route","TestCase.functional_tests","Tue Jul 01 16:25:19 CST 2025","passed","Tue Jul 01 16:25:19 CST 2025","TestProcess","test_process","",""
"","16","test_05_query_bom","TestCase.functional_tests","Tue Jul 01 16:25:17 CST 2025","passed","Tue Jul 01 16:25:17 CST 2025","TestMaterials","test_materials","",""
"查询已创建的派工单，提取派工单号","25","查询派工单","TestCase.integration_tests","Tue Jul 01 16:25:51 CST 2025","passed","Tue Jul 01 16:25:51 CST 2025","TestMainProcess","test_mainprocess","",""
"扫描产品标签，期望扫描成功","32","扫描标签","TestCase.integration_tests","Tue Jul 01 16:25:57 CST 2025","passed","Tue Jul 01 16:25:57 CST 2025","TestMainProcess","test_mainprocess","",""
"新增ESOP文件，期望新增成功","90","新增ESOP文件","TestCase.integration_tests","Tue Jul 01 16:25:50 CST 2025","passed","Tue Jul 01 16:25:50 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产派工单，期望创建成功","129","创建派工单","TestCase.integration_tests","Tue Jul 01 16:25:51 CST 2025","passed","Tue Jul 01 16:25:51 CST 2025","TestMainProcess","test_mainprocess","",""
