"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"新增ESOP文件，期望新增成功","91","新增ESOP文件","TestCase.integration_tests","Thu Jul 10 15:12:08 CST 2025","passed","Thu Jul 10 15:12:08 CST 2025","TestMainProcess","test_mainprocess","",""
"","29","标签拆分","TestCase.functional_tests","Thu Jul 10 15:11:24 CST 2025","passed","Thu Jul 10 15:11:24 CST 2025","TestLabel","test_label","",""
"查询工艺路线，提取工艺路线ID","20","查询工艺路线","TestCase.integration_tests","Thu Jul 10 15:12:07 CST 2025","passed","Thu Jul 10 15:12:07 CST 2025","TestMainProcess","test_mainprocess","",""
"集中清理所有测试数据，防止数据残留","742","清理测试数据","TestCase.integration_tests","Thu Jul 10 15:12:18 CST 2025","passed","Thu Jul 10 15:12:19 CST 2025","TestMainProcess","test_mainprocess","",""
"","1","test_01_add_process","TestCase.functional_tests","Thu Jul 10 15:11:30 CST 2025","passed","Thu Jul 10 15:11:30 CST 2025","TestProcess","test_process","",""
"提交质量检验结果，期望提交成功","2973","提交检验结果","TestCase.integration_tests","Thu Jul 10 15:12:13 CST 2025","passed","Thu Jul 10 15:12:16 CST 2025","TestMainProcess","test_mainprocess","",""
"产品工序BOM绑定，期望绑定成功","89","产品工序BOM绑定","TestCase.integration_tests","Thu Jul 10 15:12:08 CST 2025","passed","Thu Jul 10 15:12:08 CST 2025","TestMainProcess","test_mainprocess","",""
"合并产品标签，期望合并成功","2","标签合并","TestCase.integration_tests","Thu Jul 10 15:12:16 CST 2025","passed","Thu Jul 10 15:12:16 CST 2025","TestMainProcess","test_mainprocess","",""
"新增工艺路线ESOP文件，期望新增成功","157","新增工艺路线ESOP文件","TestCase.integration_tests","Thu Jul 10 15:12:08 CST 2025","passed","Thu Jul 10 15:12:08 CST 2025","TestMainProcess","test_mainprocess","",""
"开始质量检验，期望启动成功","1676","开始检验","TestCase.integration_tests","Thu Jul 10 15:12:11 CST 2025","passed","Thu Jul 10 15:12:13 CST 2025","TestMainProcess","test_mainprocess","",""
"转移产品标签，期望转移成功","3","标签转移","TestCase.integration_tests","Thu Jul 10 15:12:16 CST 2025","passed","Thu Jul 10 15:12:16 CST 2025","TestMainProcess","test_mainprocess","",""
"创建检验方案，期望创建成功","44","创建检验方案","TestCase.integration_tests","Thu Jul 10 15:12:08 CST 2025","passed","Thu Jul 10 15:12:08 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的产线，期望删除成功","58","删除产线","TestCase.integration_tests","Thu Jul 10 15:12:17 CST 2025","passed","Thu Jul 10 15:12:17 CST 2025","TestMainProcess","test_mainprocess","",""
"","337","test_02_query_material","TestCase.functional_tests","Thu Jul 10 15:11:28 CST 2025","passed","Thu Jul 10 15:11:28 CST 2025","TestMaterials","test_materials","",""
"创建安灯规则，期望创建成功","46","创建安灯规则","TestCase.integration_tests","Thu Jul 10 15:12:08 CST 2025","passed","Thu Jul 10 15:12:08 CST 2025","TestMainProcess","test_mainprocess","",""
"查询安灯规则，期望查询成功","33","查询安灯规则","TestCase.integration_tests","Thu Jul 10 15:12:08 CST 2025","passed","Thu Jul 10 15:12:08 CST 2025","TestMainProcess","test_mainprocess","",""
"","1","test_01_add_material","TestCase.functional_tests","Thu Jul 10 15:11:28 CST 2025","passed","Thu Jul 10 15:11:28 CST 2025","TestMaterials","test_materials","",""
"创建首检检验单，期望创建成功","47","创建首检单","TestCase.integration_tests","Thu Jul 10 15:12:10 CST 2025","passed","Thu Jul 10 15:12:10 CST 2025","TestMainProcess","test_mainprocess","",""
"下达派工单，期望下达成功","118","派工单下达","TestCase.integration_tests","Thu Jul 10 15:12:09 CST 2025","passed","Thu Jul 10 15:12:09 CST 2025","TestMainProcess","test_mainprocess","",""
