"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"查询安灯规则，期望查询成功","44","查询安灯规则","TestCase.integration_tests","Sun Jul 13 13:23:13 CST 2025","passed","Sun Jul 13 13:23:13 CST 2025","TestMainProcess","test_mainprocess","",""
"工艺路线绑定工序，期望绑定成功","32","工艺路线绑定工序","TestCase.integration_tests","Sun Jul 13 13:23:12 CST 2025","passed","Sun Jul 13 13:23:12 CST 2025","TestMainProcess","test_mainprocess","",""
"为物料新增BOM，期望新增成功","31","新增物料BOM","TestCase.integration_tests","Sun Jul 13 13:23:11 CST 2025","passed","Sun Jul 13 13:23:11 CST 2025","TestMainProcess","test_mainprocess","",""
"完成生产作业，期望完工成功","104","生产完工","TestCase.integration_tests","Sun Jul 13 13:23:19 CST 2025","passed","Sun Jul 13 13:23:19 CST 2025","TestMainProcess","test_mainprocess","",""
"审核工艺路线ESOP文件，期望审核成功","72","审核工艺路线ESOP文件","TestCase.integration_tests","Sun Jul 13 13:23:13 CST 2025","passed","Sun Jul 13 13:23:13 CST 2025","TestMainProcess","test_mainprocess","",""
"产品工序BOM绑定，期望绑定成功","83","产品工序BOM绑定","TestCase.integration_tests","Sun Jul 13 13:23:12 CST 2025","passed","Sun Jul 13 13:23:12 CST 2025","TestMainProcess","test_mainprocess","",""
"提交生产报工，期望报工成功","118","生产报工","TestCase.integration_tests","Sun Jul 13 13:23:19 CST 2025","passed","Sun Jul 13 13:23:19 CST 2025","TestMainProcess","test_mainprocess","",""
"下达生产计划，期望下达成功","433","下达生产计划","TestCase.integration_tests","Sun Jul 13 13:23:13 CST 2025","passed","Sun Jul 13 13:23:14 CST 2025","TestMainProcess","test_mainprocess","",""
"删除测试创建的物料BOM，期望删除成功","32","删除物料BOM","TestCase.integration_tests","Sun Jul 13 13:23:20 CST 2025","passed","Sun Jul 13 13:23:20 CST 2025","TestMainProcess","test_mainprocess","",""
"查询检验单，提取检验单号","1301","查询检验单","TestCase.integration_tests","Sun Jul 13 13:23:14 CST 2025","passed","Sun Jul 13 13:23:16 CST 2025","TestMainProcess","test_mainprocess","",""
"创建生产派工单，期望创建成功","166","创建派工单","TestCase.integration_tests","Sun Jul 13 13:23:14 CST 2025","passed","Sun Jul 13 13:23:14 CST 2025","TestMainProcess","test_mainprocess","",""
